student_id,major,age,housing,commute_miles,work_hours_per_week,advisor_meetings,credits_attempted,final_gpa,study_hours_reported,enrollment_date,dropped_out,housing_clean,minutes_active,study_z,gpa_band
107519,Data Science,23,off campus,13.8,20,2,94,3.03,,2024-02-12,0,Off-Campus,3926,,"(3.0, 4.0]"
109879,Learning Technologies,26,On-Campus,6.8,18,1,78,2.71,11.7,2022-12-16,0,On-Campus,3665,0.31965855609001287,"(2.0, 3.0]"
102990,Information Science,23,With Family,21.0,28,2,41,2.08,7.0,2023-10-12,1,With Family,2611,-0.9012211064743831,"(2.0, 3.0]"
107341,Cybersecurity,28,Off-Campus,21.7,18,1,63,2.43,10.7,2023-11-12,1,Off-Campus,3155,0.05989692575716263,"(2.0, 3.0]"
108180,Information Science,28,On-Campus,18.5,15,2,86,2.11,12.5,2024-03-23,0,On-Campus,3654,0.5274678603562932,"(2.0, 3.0]"
109348,Information Technology,27,On-Campus,9.3,35,3,1,2.1,,2022-10-01,0,On-Campus,4010,,"(2.0, 3.0]"
107321,Cybersecurity,24,Off-Campus,8.1,0,5,47,2.88,10.7,2023-12-02,0,Off-Campus,4496,0.05989692575716263,"(2.0, 3.0]"
108051,Cybersecurity,27,Off-campus,4.0,15,0,48,2.79,9.2,2024-03-21,0,Off-Campus,2943,-0.32974551974211275,"(2.0, 3.0]"
101344,Cybersecurity,27,On-Campus,33.7,28,3,0,2.4,,2024-05-10,1,On-Campus,3076,,"(2.0, 3.0]"
105632,Cybersecurity,24,With Family,28.5,10,1,21,1.76,8.4,2023-12-13,0,With Family,2410,-0.5375548240083927,"(1.0, 2.0]"
106300,Cybersecurity,29,With Family,22.5,15,2,32,1.12,4.6,2024-05-12,0,With Family,2127,-1.5246490192732238,"(1.0, 2.0]"
100631,Data Science,21,On-Campus,19.0,0,3,47,2.96,7.9,2023-09-25,0,On-Campus,2717,-0.6674356391748179,"(2.0, 3.0]"
109415,Cybersecurity,23,Off-Campus,6.0,28,2,33,3.02,19.0,2024-04-19,0,Off-Campus,4713,2.21591845751982,"(3.0, 4.0]"
104069,Data Science,22,With Family,6.7,15,5,62,3.73,14.2,2023-12-04,0,With Family,5065,0.9690626319221385,"(3.0, 4.0]"
104678,Cybersecurity,23,Off-Campus,5.5,35,3,3,2.58,14.2,2023-09-24,0,Off-Campus,4470,0.9690626319221385,"(2.0, 3.0]"
104997,Information Technology,24,With Family,13.1,15,2,84,2.05,9.7,2022-11-13,0,With Family,3124,-0.1998647045756876,"(2.0, 3.0]"
101020,Business Analytics,31,Off-Campus,4.0,5,4,87,2.56,12.3,2024-03-27,0,Off-Campus,4405,0.4755155342897234,"(2.0, 3.0]"
108151,Info Technology,24,On-Campus,15.7,25,2,51,1.67,9.4,2024-04-30,0,On-Campus,2118,-0.27779319367554245,"(1.0, 2.0]"
109751,Cybersecurity,27,Off-Campus,7.9,25,2,44,2.13,,2022-10-28,0,Off-Campus,2492,,"(2.0, 3.0]"
104739,Learning Technologies,26,With Family,10.6,40,0,23,2.04,6.6,2023-11-15,1,With Family,2756,-1.0051257586075233,"(2.0, 3.0]"
100287,Information Science,22,Off-campus,15.6,0,2,69,1.37,,2022-12-13,0,Off-Campus,1970,,"(1.0, 2.0]"
106388,Learning Technologies,26,with family,18.0,10,3,39,1.54,8.5,2023-11-20,0,With Family,2371,-0.5115786609751077,"(1.0, 2.0]"
106500,Information Technology,25,Off-campus,3.9,25,2,64,1.43,4.5,2022-10-08,0,Off-Campus,2159,-1.5506251823065087,"(1.0, 2.0]"
106529,Business Analytics,20,With Family,8.5,0,2,57,3.11,12.5,2022-12-09,0,With Family,4780,0.5274678603562932,"(3.0, 4.0]"
106800,Information Science,220,On-Campus,5.2,25,2,82,3.31,15.3,2022-11-12,0,On-Campus,4679,1.254800425288274,"(3.0, 4.0]"
101873,Information Technology,23,On-Campus,8.3,-12,2,73,1.98,9.4,2022-09-15,0,On-Campus,2678,-0.27779319367554245,"(1.0, 2.0]"
108897,Information Science,18,On-Campus,18.0,15,2,41,2.78,12.4,2023-11-20,0,On-Campus,3847,0.5014916973230084,"(2.0, 3.0]"
101673,Information Science,27,On-Campus,11.7,28,2,78,2.17,9.6,2023-10-10,0,On-Campus,3460,-0.22584086760897257,"(2.0, 3.0]"
105866,Information  Science,21,Off-Campus,7.8,5,0,12,2.38,13.2,2024-03-19,0,Off-Campus,3383,0.7093010015892882,"(2.0, 3.0]"
100291,Info Technology,23,Off-Campus,25.2,10,3,15,2.03,15.1,2024-04-10,1,Off-Campus,3638,1.2028480992217039,"(2.0, 3.0]"
101123,Cyber Security,24,Off-Campus,9.1,18,3,42,3.37,11.0,2022-12-18,0,Off-Campus,4256,0.13782541485701788,"(3.0, 4.0]"
101763,Information Technology,26,Off-Campus,17.3,40,2,0,1.38,6.5,2024-03-06,1,Off-Campus,1423,-1.0311019216408082,"(1.0, 2.0]"
103977,Data Science,22,Off-Campus,9.0,12,2,69,3.2,14.2,2022-10-03,0,Off-Campus,4114,0.9690626319221385,"(3.0, 4.0]"
103557,Data Science,20,Off-Campus,12.1,15,3,29,2.71,10.6,2023-12-01,1,Off-Campus,3157,0.033920762723877694,"(2.0, 3.0]"
108299,Information Science,22,With Family,25.4,18,2,31,2.35,9.0,2024-04-22,0,With Family,3066,-0.3816978458086826,"(2.0, 3.0]"
105921,Cybersecurity,23,With Family,10.5,18,2,58,3.46,15.6,2023-10-30,0,With Family,5244,1.332728914388129,"(3.0, 4.0]"
109271,Information Science,24,off campus,9.9,15,3,44,3.56,14.3,2022-10-20,0,Off-Campus,5126,0.9950387949554239,"(3.0, 4.0]"
101791,Information Science,33,On-Campus,13.7,30,2,49,2.14,10.7,2024-04-30,0,On-Campus,2205,0.05989692575716263,"(2.0, 3.0]"
109744,Data Science,25,off campus,1.5,25,2,64,2.53,16.5,2022-10-25,0,Off-Campus,4510,1.5665143816876943,"(2.0, 3.0]"
108312,Learning Technologies,19,On-Campus,9.7,5,1,0,2.9,13.7,2022-12-17,0,On-Campus,4744,0.8391818167557134,"(2.0, 3.0]"
100862,Information Science,25,Off-Campus,7.7,5,0,40,1.5,,2024-05-12,1,Off-Campus,2305,,"(1.0, 2.0]"
109980,Data Science,25,With Family,33.5,12,1,64,2.84,15.2,2022-12-04,0,With Family,3912,1.2288242622549888,"(2.0, 3.0]"
103150,Business Analytics,21,With Family,17.9,0,2,39,2.21,9.7,2022-10-26,0,With Family,3239,-0.1998647045756876,"(2.0, 3.0]"
103050,Cybersecurity,3, On-Campus,3.6,10,2,44,2.48,,2023-11-04,0,On-Campus,3277,,"(2.0, 3.0]"
104105,Information Technology,21,off campus,21.5,20,3,46,1.15,5.2,2022-12-07,0,Off-Campus,1689,-1.3687920410735135,"(1.0, 2.0]"
102424,Information Technology,23,On-Campus,8.2,25,1,52,2.7,10.1,2023-08-21,0,On-Campus,3527,-0.09596005244254743,"(2.0, 3.0]"
102343,Cybersecurity,26,Off-Campus,19.1,15,3,58,2.48,10.0,2024-02-10,0,Off-Campus,3471,-0.12193621547583236,"(2.0, 3.0]"
104887,Cybersecurity,26,Off-Campus,21.4,5,3,36,2.72,13.1,2023-11-15,0,Off-Campus,3443,0.6833248385560033,"(2.0, 3.0]"
101481,Cybersecurity,22,Off-Campus,19.2,18,3,58,2.54,7.6,2022-11-20,1,Off-Campus,3268,-0.745364128274673,"(2.0, 3.0]"
103859,Information Technology,26, On-Campus,7.0,0,2,62,1.63,5.8,2024-03-28,1,On-Campus,2132,-1.2129350628738034,"(1.0, 2.0]"
106278,Information  Science,23,Off-Campus,19.9,35,0,42,1.67,7.5,2022-11-22,0,Off-Campus,2353,-0.771340291307958,"(1.0, 2.0]"
107263,Data Science,30,Off-campus,8.2,0,4,44,2.76,13.8,2023-11-12,0,Off-Campus,3578,0.8651579797889988,"(2.0, 3.0]"
108839,Cybersecurity,23,off campus,8.2,25,3,49,3.12,10.6,2023-09-15,1,Off-Campus,3643,0.033920762723877694,"(3.0, 4.0]"
105577,DataScience,22,With Family,4.3,18,3,67,2.04,13.1,2024-05-24,1,With Family,3363,0.6833248385560033,"(2.0, 3.0]"
109367,Information  Science,27,off campus,10.8,25,2,89,2.87,11.0,2022-09-04,0,Off-Campus,2630,0.13782541485701788,"(2.0, 3.0]"
109849,Information Technology,29,Off-Campus,6.6,20,6,47,2.51,7.9,2022-12-02,0,Off-Campus,3722,-0.6674356391748179,"(2.0, 3.0]"
108015,Cyber Security,25,With Family,4.4,20,1,52,1.74,2.1,2024-04-18,0,With Family,1545,-2.1740530951053496,"(1.0, 2.0]"
106699,Info Technology,22,With Family,7.3,25,0,64,1.64,3.4,2022-11-17,0,With Family,1622,-1.8363629756726438,"(1.0, 2.0]"
103590,Learning Technologies,25,Off-Campus,2.6,25,3,52,3.34,,2023-11-07,0,Off-Campus,4132,,"(3.0, 4.0]"
103098,Cybersecurity,27,Off-Campus,11.2,0,1,71,3.02,11.1,2022-08-29,0,Off-Campus,4247,0.1638015778903028,"(3.0, 4.0]"
109231,Data Science,26,On-Campus,16.5,0,0,0,1.57,,2023-12-13,1,On-Campus,2189,,"(1.0, 2.0]"
101546,Data Science,23,Off-Campus,8.0,5,5,90,2.89,10.0,2024-02-02,0,Off-Campus,3754,-0.12193621547583236,"(2.0, 3.0]"
102068,Business Analytics,32,Off-Campus,10.2,28,3,89,2.42,12.3,2022-12-14,0,Off-Campus,2964,0.4755155342897234,"(2.0, 3.0]"
107990,Business Analytics,33,Off-Campus,12.4,40,2,52,2.39,9.9,2023-11-06,0,Off-Campus,3502,-0.1479123785091173,"(2.0, 3.0]"
104590,Cybersecurity,24,With Family,11.4,0,2,95,3.2,14.4,2024-05-14,0,With Family,5287,1.021014957988709,"(3.0, 4.0]"
105664,Business Analytics,21,Off-Campus,9.6,10,2,44,2.52,14.0,2024-04-26,1,Off-Campus,3246,0.9171103058555686,"(2.0, 3.0]"
109389,Cybersecurity,23,Off-Campus,13.6,25,3,37,2.48,11.4,2024-04-02,1,Off-Campus,3952,0.2417300669901581,"(2.0, 3.0]"
107242,Data Science,33,With Family,9.8,30,4,58,1.92,,2023-10-13,0,With Family,3186,,"(1.0, 2.0]"
109838,Information Technology,24,off campus,13.0,28,2,78,1.96,6.9,2024-05-26,1,Off-Campus,2651,-0.927197269507668,"(1.0, 2.0]"
105444,Cybersecurity,25,With Family,3.9,25,4,28,1.56,9.3,2023-10-16,0,With Family,2639,-0.3037693567088274,"(1.0, 2.0]"
100433,Business Analytics,23,On-Campus,18.4,0,3,102,3.13,10.9,2023-09-28,0,On-Campus,3945,0.11184925182373295,"(3.0, 4.0]"
102032,Business Analytics,24,On-Campus,6.0,28,0,70,3.59,14.6,2022-09-19,0,On-Campus,4156,1.0729672840552786,"(3.0, 4.0]"
101828,Cybersecurity,28,Off-Campus,3.5,20,1,40,2.64,7.1,2022-10-22,0,Off-Campus,3708,-0.8752449434410982,"(2.0, 3.0]"
104447,Cybersecurity,25,With Family,10.1,15,3,3,3.09,14.6,2023-09-08,1,With Family,4825,1.0729672840552786,"(3.0, 4.0]"
100815,Cybersecurity,24,Off-Campus,3.2,10,2,63,2.62,10.2,2022-10-27,1,Off-Campus,4019,-0.06998388940926249,"(2.0, 3.0]"
100551,Business Analytics,23,On-Campus,9.4,5,1,15,2.39,11.5,2023-09-08,0,On-Campus,2502,0.267706230023443,"(2.0, 3.0]"
108237,Cybersecurity,23,On-Campus,47.8,0,4,0,2.48,9.9,2024-03-12,0,On-Campus,3532,-0.1479123785091173,"(2.0, 3.0]"
104026,Cyber Security,24,With Family,13.3,18,1,84,2.43,14.0,2024-04-05,0,With Family,4004,0.9171103058555686,"(2.0, 3.0]"
109995,Cybersecurity,22,with family,8.7,15,2,49,2.7,10.6,2022-09-17,0,With Family,3979,0.033920762723877694,"(2.0, 3.0]"
105447,Data Science,29,With Family,18.9,10,0,75,1.08,,2023-11-05,0,With Family,798,,"(1.0, 2.0]"
104243,Cybersecurity,21,With Family,4.8,15,2,73,3.39,13.9,2022-09-14,0,With Family,4598,0.8911341428222836,"(3.0, 4.0]"
100053,Information Science,32,Off-Campus,3.7,15,1,35,2.51,13.5,2024-04-24,0,Off-Campus,3689,0.7872294906891435,"(2.0, 3.0]"
102698,Cybersecurity,24,Off-Campus,2.2,30,0,65,2.13,10.1,2022-11-01,0,Off-Campus,3492,-0.09596005244254743,"(2.0, 3.0]"
103941,Cybersecurity,24,With Family,3.3,12,0,85,2.88,13.1,2023-09-10,0,With Family,4112,0.6833248385560033,"(2.0, 3.0]"
105549,Cybersecurity,25,On-Campus,9.8,18,3,63,2.11,8.7,2022-10-10,0,On-Campus,3581,-0.4596263349085379,"(2.0, 3.0]"
101259,Information Science,23,With Family,5.0,15,4,79,2.09,,2023-10-22,0,With Family,2677,,"(2.0, 3.0]"
100338,Cybersecurity,29,With Family,16.4,15,4,30,3.03,7.9,2024-03-22,0,With Family,3475,-0.6674356391748179,"(3.0, 4.0]"
103422,Cybersecurity,27,Off-campus,8.7,20,7,52,2.94,12.4,2024-02-22,1,Off-Campus,4183,0.5014916973230084,"(2.0, 3.0]"
103542,Information Technology,31,Off-Campus,2.3,28,2,58,2.84,12.3,2023-10-31,0,Off-Campus,3615,0.4755155342897234,"(2.0, 3.0]"
105080,Data Science,23,On-Campus,5.6,30,1,18,2.66,13.1,2022-08-29,0,On-Campus,3452,0.6833248385560033,"(2.0, 3.0]"
105014,Business Analytics,22,Off-Campus,7.0,30,0,84,2.37,9.8,2023-09-17,0,Off-Campus,3371,-0.17388854154240224,"(2.0, 3.0]"
109481,Information Science,24,Off-Campus,24.3,30,2,89,2.24,,2024-03-16,0,Off-Campus,2838,,"(2.0, 3.0]"
109307,Cybersecurity,26,With Family,15.4,35,2,63,2.79,11.1,2022-10-17,0,With Family,3725,0.1638015778903028,"(2.0, 3.0]"
108659,Cyber Security,21,With Family,49.1,15,0,40,1.51,7.7,2024-02-10,0,With Family,2609,-0.7193879652413879,"(1.0, 2.0]"
107685,Data Science,23,with family,9.6,35,5,28,2.12,8.6,2024-02-24,0,With Family,2756,-0.4856024979418228,"(2.0, 3.0]"
107053,Info Technology,30,On-Campus,9.1,18,1,0,3.42,17.4,2023-12-17,0,On-Campus,4764,1.800299848987259,"(3.0, 4.0]"
109592,Information Technology,23,On-Campus,40.5,28,1,0,0.0,1.1,2025-01-22,0,On-Campus,1116,-2.4338147254381997,"(-0.01, 1.0]"
107627,Data Science,25,Off-Campus,10.7,25,1,35,2.2,11.5,2022-11-01,1,Off-Campus,2844,0.267706230023443,"(2.0, 3.0]"
101384,Information Science,22,Off-Campus,1.3,20,0,51,1.91,4.9,2022-09-27,0,Off-Campus,2151,-1.4467205301733685,"(1.0, 2.0]"
104261,Information Science,27,Off-Campus,6.3,15,2,65,2.15,10.8,2023-10-24,0,Off-Campus,4174,0.08587308879044803,"(2.0, 3.0]"
105532,Information Science,21,Off-Campus,2.7,20,1,89,3.56,14.4,2023-09-30,0,Off-Campus,4630,1.021014957988709,"(3.0, 4.0]"
100509,Information Technology,19,On-Campus,8.3,12,2,61,2.79,12.8,2022-12-08,0,On-Campus,5028,0.6053963494561485,"(2.0, 3.0]"
103459,Information  Science,23,On-Campus,17.1,25,3,4,2.58,7.1,2023-08-22,0,On-Campus,2649,-0.8752449434410982,"(2.0, 3.0]"
104310,Information Science,23,Off-Campus,14.8,10,0,93,1.9,6.5,2022-10-17,0,Off-Campus,2579,-1.0311019216408082,"(1.0, 2.0]"
107208,Business Analytics,27,off campus,17.6,12,4,111,2.35,7.2,2022-10-12,0,Off-Campus,2779,-0.8492687804078131,"(2.0, 3.0]"
108307,Business Analytics,27,Off-Campus,9.9,40,0,101,3.11,11.7,2024-02-04,1,Off-Campus,3032,0.31965855609001287,"(3.0, 4.0]"
104270,Cybersecurity,22,Off-Campus,34.9,18,1,85,2.36,13.1,2024-05-10,1,Off-Campus,3771,0.6833248385560033,"(2.0, 3.0]"
102651,Information Technology,23,On-Campus,10.7,15,0,68,2.76,12.0,2022-09-25,0,On-Campus,4222,0.39758704518986815,"(2.0, 3.0]"
109914,Information Science,23,With Family,15.3,15,0,66,3.11,12.7,2022-11-02,1,With Family,4157,0.5794201864228631,"(3.0, 4.0]"
109500,Information Science,22,On-Campus,4.0,15,4,90,3.33,11.5,2022-11-23,0,On-Campus,3877,0.267706230023443,"(3.0, 4.0]"
103012,Information Technology,24,On-Campus,4.9,5,1,41,2.01,12.8,2024-05-24,0,On-Campus,3996,0.6053963494561485,"(2.0, 3.0]"
105218,Cybersecurity,27,On-Campus,2.4,28,1,88,1.84,9.0,2024-03-07,0,On-Campus,2284,-0.3816978458086826,"(1.0, 2.0]"
101705,Data Science,24,With Family,17.7,25,1,53,1.62,,2023-10-06,0,With Family,1821,,"(1.0, 2.0]"
100931,Cybersecurity,34,On-Campus,1.3,12,2,43,2.93,15.3,2022-10-16,0,On-Campus,4479,1.254800425288274,"(2.0, 3.0]"
103094,Information Science,26,On-Campus,18.4,28,1,0,1.95,,2024-02-09,0,On-Campus,1876,,"(1.0, 2.0]"
108518,Cybersecurity,27,On-Campus,4.3,20,0,58,1.8,10.6,2024-04-03,0,On-Campus,3245,0.033920762723877694,"(1.0, 2.0]"
105735,Information Technology,24,Off-Campus,10.1,12,5,46,2.97,17.2,2024-02-05,0,Off-Campus,5288,1.7483475229206893,"(2.0, 3.0]"
101358,Data Science,22,With Family,6.4,12,3,57,3.39,15.5,2022-10-06,1,With Family,5035,1.306752751354844,"(3.0, 4.0]"
100847,Information Science,27,Off-Campus,37.2,28,1,54,1.17,0.5,2023-09-26,0,Off-Campus,1127,-2.5896717036379098,"(1.0, 2.0]"
100349,Learning Technologies,23,Off-Campus,2.5,5,2,48,1.9,5.5,2024-04-28,0,Off-Campus,2541,-1.2908635519736584,"(1.0, 2.0]"
100657,Cybersecurity,30,On-Campus,5.5,20,4,41,1.72,7.2,2023-10-14,0,On-Campus,2372,-0.8492687804078131,"(1.0, 2.0]"
108701,Information Technology,29,Off-Campus,6.1,10,2,9,2.56,14.7,2023-09-16,0,Off-Campus,3980,1.0989434470885637,"(2.0, 3.0]"
109159,Information Science,24,With Family,9.6,20,4,69,3.24,13.0,2024-04-14,0,With Family,3930,0.6573486755227184,"(3.0, 4.0]"
103971,Cybersecurity,30,With Family,4.0,15,3,45,2.89,15.9,2023-10-02,0,With Family,3846,1.4106574034879842,"(2.0, 3.0]"
100596,Business Analytics,28,With Family,10.5,25,3,50,3.49,14.7,2022-11-17,0,With Family,4975,1.0989434470885637,"(3.0, 4.0]"
101288,Information Science,25,Off-Campus,11.0,0,3,75,2.37,12.6,2024-02-06,0,Off-Campus,3571,0.5534440233895782,"(2.0, 3.0]"
108667,Business Analytics,23,Off-Campus,7.1,25,3,17,1.76,,2023-11-26,0,Off-Campus,2178,,"(1.0, 2.0]"
101299,Cybersecurity,21,Off-Campus,9.5,20,2,57,2.39,11.9,2023-09-18,0,Off-Campus,4002,0.3716108821565832,"(2.0, 3.0]"
106263,Business Analytics,23,On-Campus,5.5,18,2,10,2.15,7.0,2024-03-11,0,On-Campus,3023,-0.9012211064743831,"(2.0, 3.0]"
104019,Information Science,23,On-Campus,9.0,0,3,1,2.77,15.0,2022-11-25,0,On-Campus,4191,1.1768719361884188,"(2.0, 3.0]"
102944,Data Science,22,On-Campus,17.2,10,2,102,2.58,,2022-12-05,0,On-Campus,3025,,"(2.0, 3.0]"
105131,Business Analytics,28,On-Campus,9.5,20,1,19,1.95,9.2,2023-12-15,0,On-Campus,2699,-0.32974551974211275,"(1.0, 2.0]"
100614,Information Technology,23,With Family,4.0,25,1,28,1.57,6.9,2022-09-19,0,With Family,2622,-0.927197269507668,"(1.0, 2.0]"
106311,Cybersecurity,24,With Family,9.9,20,1,62,2.77,11.1,2022-08-30,0,With Family,3990,0.1638015778903028,"(2.0, 3.0]"
108497,Data Science,26,With Family,8.2,20,2,65,2.91,10.2,2022-09-08,0,With Family,3680,-0.06998388940926249,"(2.0, 3.0]"
103356,Learning Technologies,30,on-campus,24.1,15,1,54,2.08,,2024-04-20,0,On-Campus,2546,,"(2.0, 3.0]"
105958,Data Science,24,On-Campus,43.8,18,3,19,2.47,11.0,2023-09-19,0,On-Campus,3908,0.13782541485701788,"(2.0, 3.0]"
104656,Information Science,23,with family,21.8,15,1,70,0.66,,2024-02-04,1,With Family,989,,"(-0.01, 1.0]"
109967,Cybersecurity,22,Off-Campus,5.8,20,2,46,2.02,7.1,2022-10-05,0,Off-Campus,2459,-0.8752449434410982,"(2.0, 3.0]"
101996,Data Science,26,on-campus,4.2,12,1,66,2.74,12.9,2024-04-05,0,On-Campus,3836,0.6313725124894335,"(2.0, 3.0]"
108989,Business Analytics,20,On-Campus,22.4,5,3,73,2.1,11.6,2024-05-01,0,On-Campus,3197,0.29368239305672794,"(2.0, 3.0]"
102261,Information Science,29,On-Campus,3.7,30,3,75,2.66,,2022-12-11,0,On-Campus,3806,,"(2.0, 3.0]"
107509,Data Science,29,With Family,2.6,20,0,42,1.4,3.3,2024-02-27,0,With Family,1427,-1.8623391387059292,"(1.0, 2.0]"
105369,Business Analytics,25,off campus,16.1,20,2,32,1.61,5.9,2022-10-23,0,Off-Campus,1968,-1.1869588998405183,"(1.0, 2.0]"
109778,DataScience,22,Off-Campus,10.4,0,2,70,3.29,16.4,2024-04-01,0,Off-Campus,4768,1.5405382186544088,"(3.0, 4.0]"
102873,Information Technology,24,with family,8.7,18,2,25,2.23,6.8,2023-09-05,0,With Family,2986,-0.9531734325409532,"(2.0, 3.0]"
108429,Information Science,21,With Family,4.8,20,7,47,3.43,,2024-05-25,0,With Family,4522,,"(3.0, 4.0]"
106070,DataScience,24,Off-Campus,1.4,5,5,128,2.71,8.6,2022-09-26,0,Off-Campus,3765,-0.4856024979418228,"(2.0, 3.0]"
107771,Cyber Security,23,With Family,8.2,5,2,33,1.49,,2024-02-06,0,With Family,2891,,"(1.0, 2.0]"
106649,Information  Science,23,On-Campus,8.9,12,1,74,1.85,4.1,2024-05-10,1,On-Campus,2593,-1.6545298344396488,"(1.0, 2.0]"
106532,Information Science,32,Off-Campus,7.0,0,2,55,3.08,12.3,2022-10-07,1,Off-Campus,4197,0.4755155342897234,"(3.0, 4.0]"
100381,Cybersecurity,23,Off-Campus,5.3,10,4,36,2.17,11.6,2022-09-23,0,Off-Campus,4024,0.29368239305672794,"(2.0, 3.0]"
109887,Information Science,24,Off-Campus,19.8,25,3,21,2.43,5.9,2022-10-10,1,Off-Campus,3185,-1.1869588998405183,"(2.0, 3.0]"
102547,Information Science,23,With Family,1.3,25,5,22,2.37,9.7,2022-11-11,0,With Family,3778,-0.1998647045756876,"(2.0, 3.0]"
106634,Information Technology,31,Off-Campus,10.5,15,2,43,2.83,12.6,2022-12-11,0,Off-Campus,3485,0.5534440233895782,"(2.0, 3.0]"
102063,Cybersecurity,28,With Family,12.1,28,1,51,1.79,,2023-11-03,1,With Family,1998,,"(1.0, 2.0]"
109461,Learning Technologies,22,On-Campus,15.1,0,2,93,2.01,7.7,2024-03-20,1,On-Campus,3205,-0.7193879652413879,"(2.0, 3.0]"
108840,Cybersecurity,26,With Family,19.2,20,4,33,2.24,9.7,2024-03-28,0,With Family,2971,-0.1998647045756876,"(2.0, 3.0]"
101170,Business Analytics,26,With Family,2.3,25,2,47,2.0,10.4,2022-12-15,1,With Family,3540,-0.018031563342692174,"(1.0, 2.0]"
101573,Information Technology,24,On-Campus,28.8,18,0,35,1.79,11.4,2024-05-13,0,On-Campus,2708,0.2417300669901581,"(1.0, 2.0]"
101143,Business Analytics,25,On-Campus,6.2,20,1,42,2.95,11.7,2023-08-25,0,On-Campus,3755,0.31965855609001287,"(2.0, 3.0]"
108289,Cybersecurity,21,Off-Campus,11.2,12,4,61,2.6,9.6,2023-12-13,0,Off-Campus,3376,-0.22584086760897257,"(2.0, 3.0]"
101264,Data Science,33,Off-Campus,11.3,25,2,48,2.59,13.5,2023-09-29,0,Off-Campus,3785,0.7872294906891435,"(2.0, 3.0]"
100980,Information Science,21,On-Campus,6.7,25,2,70,2.36,11.5,2022-10-03,0,On-Campus,2913,0.267706230023443,"(2.0, 3.0]"
103533,Information  Science,24,Off-Campus,13.0,18,3,70,3.13,19.6,2022-09-08,0,Off-Campus,4909,2.37177543571953,"(3.0, 4.0]"
100209,Information Technology,24,off campus,2.1,10,6,78,2.64,12.6,2023-09-06,0,Off-Campus,4836,0.5534440233895782,"(2.0, 3.0]"
106110,Information Science,22,With Family,20.4,25,1,90,1.59,0.5,2022-11-27,0,With Family,1090,-2.5896717036379098,"(1.0, 2.0]"
105235,Cybersecurity,19,Off-Campus,18.8,28,2,82,2.5,9.4,2023-10-31,0,Off-Campus,3405,-0.27779319367554245,"(2.0, 3.0]"
107361,DataScience,34,off campus,13.4,10,3,42,2.61,10.5,2024-05-04,1,Off-Campus,4101,0.00794459969059276,"(2.0, 3.0]"
101359,Learning Technologies,27,Off-Campus,24.6,5,0,33,3.62,15.4,2022-10-15,0,Off-Campus,4304,1.2807765883215592,"(3.0, 4.0]"
100244,Information Science,23,off campus,7.2,18,1,25,3.67,16.4,2023-08-28,0,Off-Campus,4352,1.5405382186544088,"(3.0, 4.0]"
102357,Information Science,27,On-Campus,18.8,0,2,56,1.59,12.0,2022-08-27,0,On-Campus,3145,0.39758704518986815,"(1.0, 2.0]"
101758,Data Science,24,With Family,11.0,20,4,31,3.23,14.7,2022-08-31,0,With Family,4489,1.0989434470885637,"(3.0, 4.0]"
101768,DataScience,29,Off-Campus,16.8,20,1,81,1.88,5.6,2024-02-13,0,Off-Campus,1929,-1.2648873889403736,"(1.0, 2.0]"
105402,Cybersecurity,22,Off-Campus,22.7,30,1,67,2.12,9.4,2024-05-20,0,Off-Campus,2123,-0.27779319367554245,"(2.0, 3.0]"
106098,Cybersecurity,27,With Family,7.9,15,3,0,0.0,6.4,2025-01-18,0,With Family,2538,-1.0570780846740933,"(-0.01, 1.0]"
109785,Cyber Security,25,On-Campus,6.6,15,2,23,2.0,3.4,2024-03-04,0,On-Campus,2137,-1.8363629756726438,"(1.0, 2.0]"
105206,Cyber Security,22,With Family,3.2,0,0,85,1.12,5.8,2023-10-31,1,With Family,1045,-1.2129350628738034,"(1.0, 2.0]"
106162,Cybersecurity,28,Off-Campus,5.4,15,1,47,1.98,12.8,2024-03-09,0,Off-Campus,3531,0.6053963494561485,"(1.0, 2.0]"
106194,Information Technology,23,Off-Campus,2.4,5,1,13,2.16,7.7,2023-11-21,0,Off-Campus,2387,-0.7193879652413879,"(2.0, 3.0]"
105644,Cybersecurity,25,with family,7.3,15,2,0,3.03,14.7,2024-02-15,0,With Family,4316,1.0989434470885637,"(3.0, 4.0]"
105281,Data Science,26,With Family,21.5,15,3,83,2.02,9.3,2022-11-20,0,With Family,2978,-0.3037693567088274,"(2.0, 3.0]"
103214,Learning Technologies,21,Off-Campus,4.4,18,4,59,2.77,16.1,2022-12-05,0,Off-Campus,4278,1.4626097295545546,"(2.0, 3.0]"
100262,Data Science,21,Off-Campus,1.8,15,2,47,2.71,12.9,2022-11-05,0,Off-Campus,3991,0.6313725124894335,"(2.0, 3.0]"
101159,Cybersecurity,27, On-Campus,17.4,25,1,26,1.39,,2024-05-12,0,On-Campus,1446,,"(1.0, 2.0]"
103765,Data Science,24,on-campus,2.7,15,1,19,2.72,9.6,2023-09-03,0,On-Campus,3728,-0.22584086760897257,"(2.0, 3.0]"
109640,Data Science,26,On-Campus,9.8,5,0,79,3.07,14.3,2022-08-28,0,On-Campus,3676,0.9950387949554239,"(3.0, 4.0]"
109891,Information  Science,21,with family,7.0,10,5,75,3.59,9.6,2022-10-20,0,With Family,3626,-0.22584086760897257,"(3.0, 4.0]"
