student_id,week,lms_clicks,minutes_active
NU-105205,12,542,315
NU-105205,13,545,286
NU-105205,14,348,244
NU-105205,15,653,333
NU-105205,16,473,278
NU-107090,1,306,172
NU-107090,2,267,160
NU-107090,3,218,165
NU-107090,4,209,179
NU-107090,5,248,190
NU-107090,6,363,149
NU-107090,7,344,177
NU-107090,8,168,116
NU-107090,9,118,66
NU-107090,10,312,157
NU-107090,11,204,128
NU-107090,12,147,79
NU-107090,13,323,187
NU-107090,14,236,111
NU-107090,15,227,200
NU-107090,16,338,193
NU-107197,1,391,255
NU-107197,2,359,265
NU-107197,3,451,280
NU-107197,4,488,265
NU-107197,5,330,268
NU-107197,6,566,317
NU-107197,7,736,334
NU-107197,8,588,301
NU-107197,9,144,106
NU-107197,10,550,281
NU-107197,11,663,325
NU-107197,12,222,168
NU-107197,13,498,293
NU-107197,14,688,325
NU-107197,15,366,221
NU-107197,16,633,347
NU-100508,1,577,275
NU-100508,2,281,235
NU-100508,3,442,271
NU-100508,4,299,218
NU-100508,5,264,168
NU-100508,6,516,240
NU-100508,7,259,187
NU-100508,8,498,231
NU-100508,9,102,87
NU-100508,10,299,147
NU-100508,11,272,166
NU-100508,12,299,181
NU-100508,13,320,188
NU-100508,14,193,184
NU-100508,15,372,232
NU-100508,16,357,230
NU-105731,1,562,314
NU-105731,2,499,328
NU-105731,3,646,322
NU-105731,4,384,279
NU-105731,5,614,324
NU-105731,6,542,325
NU-105731,7,461,266
NU-105731,8,490,258
NU-105731,9,185,110
NU-105731,10,473,303
NU-105731,11,649,380
NU-105731,12,531,352
NU-105731,13,366,350
NU-105731,14,336,328
NU-105731,15,400,248
NU-105731,16,764,397
NU-108655,1,230,156
NU-108655,2,288,180
NU-108655,3,376,194
NU-108655,4,394,198
NU-108655,5,155,114
NU-108655,6,372,239
NU-108655,7,246,127
NU-108655,8,209,165
NU-108655,9,120,71
NU-108655,10,489,217
NU-108655,11,388,251
NU-108655,12,415,196
NU-108655,13,358,193
NU-108655,14,310,180
NU-108655,15,353,192
NU-108655,16,316,178
NU-105823,1,230,175
NU-105823,2,222,116
NU-105823,3,300,137
NU-105823,4,328,200
NU-105823,5,310,222
NU-105823,6,197,166
NU-105823,7,382,225
NU-105823,8,418,215
NU-105823,9,120,89
NU-105823,10,376,261
NU-105823,11,328,210
NU-105823,12,156,113
NU-105823,13,324,215
NU-105823,14,495,239
NU-105823,15,195,167
NU-105823,16,284,207
NU-108135,1,553,302
NU-108135,2,525,280
NU-108135,3,450,332
NU-108135,4,432,212
NU-108135,5,369,241
NU-108135,6,553,277
NU-108135,7,313,202
NU-108135,8,369,226
NU-108135,9,122,90
NU-108135,10,342,224
NU-108135,11,263,219
NU-108135,12,417,262
NU-108135,13,387,293
NU-108135,14,376,241
NU-108135,15,266,201
NU-108135,16,247,218
NU-102536,1,3,2
NU-102536,2,84,42
NU-102536,3,81,32
NU-102536,4,179,111
NU-102536,5,14,8
NU-102536,6,175,120
NU-102536,7,0,0
NU-102536,8,65,44
NU-102536,9,5,5
NU-102536,10,122,97
NU-102536,11,161,114
NU-102536,12,174,111
NU-102536,13,158,86
NU-102536,14,200,95
NU-102536,15,33,24
NU-102536,16,107,61
NU-104043,1,211,104
NU-104043,2,354,206
NU-104043,3,211,174
NU-104043,4,143,92
NU-104043,5,175,122
NU-104043,6,182,89
NU-104043,7,205,126
NU-104043,8,103,69
NU-104043,9,37,24
NU-104043,10,142,79
NU-104043,11,261,144
NU-104043,12,133,109
NU-104043,13,282,206
NU-104043,14,337,163
NU-104043,15,252,149
NU-104043,16,194,115
NU-104269,1,297,195
NU-104269,2,184,89
NU-104269,3,159,101
NU-104269,4,257,137
NU-104269,5,154,80
NU-104269,6,290,179
NU-104269,7,436,230
NU-104269,8,292,177
NU-104269,9,137,85
NU-104269,10,164,93
NU-104269,11,200,106
NU-104269,12,197,144
NU-104269,13,422,220
NU-104269,14,277,139
NU-104269,15,185,125
NU-104269,16,180,136
NU-103106,1,476,257
NU-103106,2,368,254
NU-103106,3,450,297
NU-103106,4,346,213
NU-103106,5,422,242
NU-103106,6,323,185
NU-103106,7,432,252
NU-103106,8,362,255
NU-103106,9,165,103
NU-103106,10,281,193
NU-103106,11,270,229
NU-103106,12,574,264
NU-103106,13,239,189
NU-103106,14,367,213
NU-103106,15,313,213
NU-103106,16,338,218
NU-106426,1,419,244
NU-106426,2,477,269
NU-106426,3,431,245
NU-106426,4,427,205
NU-106426,5,353,238
NU-106426,6,564,267
NU-106426,7,452,276
NU-106426,8,462,283
NU-106426,9,143,87
NU-106426,10,429,253
NU-106426,11,318,177
NU-106426,12,271,188
NU-106426,13,183,247
NU-106426,14,296,219
NU-106426,15,318,170
NU-106426,16,365,223
NU-103430,1,174,101
NU-103430,2,266,169
NU-103430,3,89,54
NU-103430,4,153,82
NU-103430,5,47,37
NU-103430,6,195,114
NU-103430,7,0,0
NU-103430,8,96,68
NU-103430,9,7,5
NU-103430,10,231,112
NU-103430,11,22,14
NU-103430,12,58,32
NU-103430,13,121,65
NU-103430,14,0,0
NU-103430,15,23,14
NU-103430,16,199,133
NU-104782,1,485,366
NU-104782,2,440,212
NU-104782,3,517,340
NU-104782,4,463,288
NU-104782,5,642,306
NU-104782,6,372,272
NU-104782,7,285,176
NU-104782,8,303,296
NU-104782,9,195,119
NU-104782,10,422,297
NU-104782,11,515,308
NU-104782,12,362,267
NU-104782,13,376,226
NU-104782,14,263,179
NU-104782,15,311,226
NU-104782,16,362,240
NU-106634,1,372,196
NU-106634,2,433,232
NU-106634,3,360,238
NU-106634,4,425,225
NU-106634,5,378,236
NU-106634,6,201,165
NU-106634,7,417,282
NU-106634,8,519,295
NU-106634,9,217,127
NU-106634,10,169,112
NU-106634,11,372,227
NU-106634,12,432,271
NU-106634,13,524,225
NU-106634,14,302,238
NU-106634,15,235,165
NU-106634,16,383,251
NU-107878,1,369,267
NU-107878,2,381,260
NU-107878,3,456,288
NU-107878,4,518,285
NU-107878,5,566,255
NU-107878,6,467,293
NU-107878,7,484,341
NU-107878,8,237,249
NU-107878,9,200,111
NU-107878,10,550,325
NU-107878,11,488,274
NU-107878,12,677,320
NU-107878,13,366,308
NU-107878,14,402,238
NU-107878,15,496,267
NU-107878,16,484,255
NU-108971,1,326,274
NU-108971,2,508,305
NU-108971,3,343,182
NU-108971,4,368,262
NU-108971,5,344,251
NU-108971,6,328,218
NU-108971,7,351,319
NU-108971,8,529,279
NU-108971,9,147,118
NU-108971,10,446,239
NU-108971,11,587,308
NU-108971,12,233,151
NU-108971,13,375,274
NU-108971,14,525,265
NU-108971,15,561,304
NU-108971,16,484,266
NU-101795,1,294,215
NU-101795,2,381,292
NU-101795,3,402,293
NU-101795,4,406,289
NU-101795,5,262,182
NU-101795,6,676,315
NU-101795,7,563,287
NU-101795,8,410,252
NU-101795,9,180,105
NU-101795,10,335,268
NU-101795,11,402,282
NU-101795,12,327,230
NU-101795,13,361,256
NU-101795,14,276,219
NU-101795,15,537,338
NU-101795,16,434,270
NU-106800,1,462,323
NU-106800,2,687,388
NU-106800,3,312,289
NU-106800,4,320,300
NU-106800,5,381,273
NU-106800,6,481,329
NU-106800,7,765,317
NU-106800,8,590,297
NU-106800,9,155,118
NU-106800,10,634,329
NU-106800,11,387,291
NU-106800,12,426,274
NU-106800,13,533,338
NU-106800,14,533,290
NU-106800,15,440,225
NU-106800,16,374,298
NU-103098,1,366,217
NU-103098,2,465,262
NU-103098,3,431,351
NU-103098,4,435,238
NU-103098,5,541,352
NU-103098,6,287,237
NU-103098,7,544,309
NU-103098,8,290,282
NU-103098,9,116,98
NU-103098,10,345,283
NU-103098,11,344,238
NU-103098,12,323,257
NU-103098,13,597,315
NU-103098,14,436,261
NU-103098,15,367,260
NU-103098,16,347,287
NU-109639,1,426,334
NU-109639,2,462,328
NU-109639,3,513,317
NU-109639,4,462,241
NU-109639,5,577,333
NU-109639,6,354,270
NU-109639,7,547,306
NU-109639,8,376,236
NU-109639,9,221,137
NU-109639,10,366,282
NU-109639,11,445,292
NU-109639,12,438,267
NU-109639,13,623,319
NU-109639,14,386,316
NU-109639,15,459,239
NU-109639,16,450,285
NU-107771,1,274,171
NU-107771,2,296,170
NU-107771,3,223,160
NU-107771,4,248,180
NU-107771,5,241,154
NU-107771,6,263,200
NU-107771,7,155,157
NU-107771,8,517,239
NU-107771,9,126,90
NU-107771,10,371,178
NU-107771,11,243,162
NU-107771,12,324,209
NU-107771,13,246,176
NU-107771,14,473,303
NU-107771,15,216,169
NU-107771,16,190,173
NU-102776,1,338,193
NU-102776,2,259,197
NU-102776,3,227,207
NU-102776,4,398,295
NU-102776,5,354,266
NU-102776,6,183,148
NU-102776,7,335,224
NU-102776,8,406,211
NU-102776,9,137,105
NU-102776,10,220,206
NU-102776,11,357,306
NU-102776,12,231,147
NU-102776,13,279,158
NU-102776,14,224,186
NU-102776,15,351,154
NU-102776,16,399,197
NU-103555,1,278,289
NU-103555,2,247,250
NU-103555,3,415,197
NU-103555,4,320,190
NU-103555,5,422,253
NU-103555,6,353,203
NU-103555,7,282,214
NU-103555,8,477,248
NU-103555,9,174,100
NU-103555,10,376,199
NU-103555,11,348,185
NU-103555,12,366,237
NU-103555,13,354,218
NU-103555,14,374,176
NU-103555,15,415,196
NU-103555,16,285,272
NU-109636,1,180,150
NU-109636,2,348,198
NU-109636,3,68,58
NU-109636,4,256,132
NU-109636,5,183,116
NU-109636,6,187,153
NU-109636,7,330,199
NU-109636,8,253,151
NU-109636,9,70,45
NU-109636,10,137,97
NU-109636,11,171,195
NU-109636,12,69,27
NU-109636,13,176,155
NU-109636,14,291,182
NU-109636,15,226,131
NU-109636,16,102,72
NU-101081,1,439,302
NU-101081,2,273,170
NU-101081,3,512,296
NU-101081,4,324,198
NU-101081,5,380,242
NU-101081,6,534,246
NU-101081,7,469,286
NU-101081,8,466,203
NU-101081,9,145,99
NU-101081,10,448,252
NU-101081,11,403,282
NU-101081,12,404,262
NU-101081,13,247,191
NU-101081,14,378,217
NU-101081,15,273,234
NU-101081,16,458,277
NU-101558,1,483,210
NU-101558,2,344,197
NU-101558,3,355,203
NU-101558,4,333,204
NU-101558,5,363,197
NU-101558,6,255,192
NU-101558,7,339,206
NU-101558,8,274,180
NU-101558,9,107,85
NU-101558,10,347,176
NU-101558,11,351,183
NU-101558,12,193,99
NU-101558,13,371,215
NU-101558,14,263,160
NU-101558,15,294,200
NU-101558,16,392,198
NU-108386,1,310,195
NU-108386,2,450,217
NU-108386,3,310,192
NU-108386,4,210,163
NU-108386,5,221,212
NU-108386,6,418,205
NU-108386,7,314,195
NU-108386,8,289,225
NU-108386,9,150,78
NU-108386,10,445,213
NU-108386,11,253,164
NU-108386,12,333,178
NU-108386,13,232,159
NU-108386,14,329,195
NU-108386,15,283,177
NU-108386,16,170,141
NU-101374,1,287,263
NU-101374,2,209,156
NU-101374,3,378,250
NU-101374,4,357,224
NU-101374,5,331,265
NU-101374,6,428,276
NU-101374,7,423,213
NU-101374,8,413,245
NU-101374,9,161,131
NU-101374,10,433,232
NU-101374,11,384,249
NU-101374,12,474,233
NU-101374,13,356,237
NU-101374,14,457,281
NU-101374,15,364,284
NU-101374,16,510,295
NU-104408,1,217,190
NU-104408,2,372,197
NU-104408,3,98,96
NU-104408,4,199,135
NU-104408,5,318,209
NU-104408,6,288,207
NU-104408,7,161,134
NU-104408,8,149,137
NU-104408,9,82,54
NU-104408,10,227,161
NU-104408,11,319,203
NU-104408,12,201,121
NU-104408,13,263,144
NU-104408,14,360,206
NU-104408,15,248,180
NU-104408,16,431,212
NU-109112,1,138,95
NU-109112,2,221,136
NU-109112,3,290,179
NU-109112,4,169,152
NU-109112,5,157,97
NU-109112,6,292,187
NU-109112,7,180,164
NU-109112,8,219,171
NU-109112,9,62,41
NU-109112,10,283,192
NU-109112,11,304,177
NU-109112,12,124,111
NU-109112,13,343,176
NU-109112,14,158,154
NU-109112,15,362,186
NU-109112,16,434,248
NU-108999,1,397,250
NU-108999,2,532,281
NU-108999,3,329,151
NU-108999,4,334,241
NU-108999,5,509,279
NU-108999,6,330,272
NU-108999,7,333,274
NU-108999,8,346,187
NU-108999,9,166,116
NU-108999,10,448,245
NU-108999,11,679,343
NU-108999,12,339,288
NU-108999,13,201,177
NU-108999,14,559,257
NU-108999,15,263,289
NU-108999,16,451,213
NU-101119,1,309,211
NU-101119,2,525,243
NU-101119,3,411,216
NU-101119,4,398,223
NU-101119,5,258,207
NU-101119,6,263,175
NU-101119,7,205,236
NU-101119,8,416,221
NU-101119,9,107,74
NU-101119,10,219,169
NU-101119,11,260,162
NU-101119,12,515,263
NU-101119,13,399,209
NU-101119,14,339,253
NU-101119,15,363,188
NU-101119,16,328,192
NU-105276,1,372,207
NU-105276,2,272,168
NU-105276,3,301,176
NU-105276,4,286,186
NU-105276,5,292,174
NU-105276,6,322,147
NU-105276,7,426,230
NU-105276,8,244,218
NU-105276,9,92,81
NU-105276,10,263,149
NU-105276,11,317,189
NU-105276,12,302,170
NU-105276,13,160,128
NU-105276,14,509,233
NU-105276,15,177,101
NU-105276,16,302,165
NU-108828,1,364,212
NU-108828,2,386,217
NU-108828,3,328,217
NU-108828,4,465,265
NU-108828,5,257,191
NU-108828,6,337,189
NU-108828,7,421,208
NU-108828,8,350,270
NU-108828,9,191,98
NU-108828,10,332,212
NU-108828,11,462,266
NU-108828,12,273,171
NU-108828,13,549,265
NU-108828,14,484,341
NU-108828,15,474,260
NU-108828,16,327,318
NU-105439,1,329,294
NU-105439,2,387,321
NU-105439,3,321,311
NU-105439,4,316,299
NU-105439,5,518,285
NU-105439,6,455,270
NU-105439,7,548,283
NU-105439,8,375,227
NU-105439,9,204,119
NU-105439,10,529,352
NU-105439,11,458,270
NU-105439,12,670,313
NU-105439,13,611,332
NU-105439,14,500,287
NU-105439,15,566,373
NU-105439,16,469,311
NU-100686,1,266,165
NU-100686,2,413,220
NU-100686,3,146,143
NU-100686,4,248,232
NU-100686,5,282,211
NU-100686,6,262,178
NU-100686,7,353,190
NU-100686,8,350,214
NU-100686,9,120,60
NU-100686,10,214,188
NU-100686,11,383,202
NU-100686,12,309,255
NU-100686,13,322,221
NU-100686,14,387,210
NU-100686,15,334,207
NU-100686,16,254,210
NU-103810,1,91,50
NU-103810,2,216,125
NU-103810,3,145,135
NU-103810,4,188,109
NU-103810,5,46,48
NU-103810,6,179,88
NU-103810,7,215,138
NU-103810,8,189,95
NU-103810,9,134,75
NU-103810,10,274,154
NU-103810,11,166,100
NU-103810,12,120,104
NU-103810,13,68,61
NU-103810,14,116,97
NU-103810,15,191,134
NU-103810,16,203,126
NU-100015,1,594,347
NU-100015,2,461,261
NU-100015,3,438,238
NU-100015,4,253,204
NU-100015,5,571,311
NU-100015,6,482,383
NU-100015,7,581,340
NU-100015,8,329,295
NU-100015,9,215,144
NU-100015,10,403,237
NU-100015,11,711,322
NU-100015,12,580,354
NU-100015,13,682,342
NU-100015,14,629,339
NU-100015,15,336,247
NU-100015,16,335,222
NU-108425,1,402,228
NU-108425,2,263,158
NU-108425,3,386,233
NU-108425,4,332,207
NU-108425,5,347,209
NU-108425,6,393,250
NU-108425,7,368,226
NU-108425,8,443,209
NU-108425,9,152,105
NU-108425,10,393,247
NU-108425,11,447,251
NU-108425,12,351,192
NU-108425,13,354,210
NU-108425,14,322,205
NU-108425,15,454,249
NU-108425,16,536,287
NU-104303,1,117,119
NU-104303,2,97,73
NU-104303,3,130,91
NU-104303,4,147,75
NU-104303,5,152,74
NU-104303,6,197,114
NU-104303,7,120,60
NU-104303,8,255,175
NU-104303,9,121,63
NU-104303,10,161,113
NU-104303,11,193,116
NU-104303,12,197,112
NU-104303,13,163,141
NU-104303,14,102,109
NU-104303,15,76,73
NU-104303,16,198,127
NU-103094,1,196,131
NU-103094,2,439,220
NU-103094,3,235,130
NU-103094,4,168,100
NU-103094,5,247,140
NU-103094,6,99,58
NU-103094,7,140,137
NU-103094,8,94,85
NU-103094,9,107,60
NU-103094,10,63,38
NU-103094,11,126,119
NU-103094,12,312,144
NU-103094,13,177,143
NU-103094,14,227,141
NU-103094,15,178,116
NU-103094,16,199,114
NU-102437,1,302,214
NU-102437,2,324,202
NU-102437,3,168,99
NU-102437,4,351,144
NU-102437,5,157,161
NU-102437,6,233,171
NU-102437,7,262,154
NU-102437,8,192,94
NU-102437,9,132,60
NU-102437,10,207,160
NU-102437,11,439,208
NU-102437,12,237,181
NU-102437,13,157,114
NU-102437,14,235,142
NU-102437,15,154,87
NU-102437,16,131,89
NU-107971,1,369,233
NU-107971,2,609,290
NU-107971,3,571,289
NU-107971,4,447,264
NU-107971,5,480,272
NU-107971,6,551,308
NU-107971,7,506,253
NU-107971,8,489,294
NU-107971,9,147,126
NU-107971,10,416,263
NU-107971,11,706,364
NU-107971,12,444,265
NU-107971,13,416,249
NU-107971,14,602,276
NU-107971,15,414,256
NU-107971,16,332,237
NU-106070,1,489,203
NU-106070,2,325,191
NU-106070,3,432,241
NU-106070,4,417,253
NU-106070,5,338,274
NU-106070,6,352,263
NU-106070,7,286,267
NU-106070,8,263,208
NU-106070,9,281,123
NU-106070,10,359,249
NU-106070,11,358,238
NU-106070,12,408,275
NU-106070,13,174,192
NU-106070,14,440,266
NU-106070,15,471,245
NU-106070,16,426,277
NU-106695,1,314,232
NU-106695,2,324,223
NU-106695,3,163,115
NU-106695,4,356,180
NU-106695,5,327,192
NU-106695,6,247,147
NU-106695,7,313,238
NU-106695,8,312,210
NU-106695,9,170,102
NU-106695,10,352,231
NU-106695,11,275,169
NU-106695,12,388,221
NU-106695,13,179,195
NU-106695,14,192,214
NU-106695,15,294,220
NU-106695,16,340,182
NU-106002,1,592,356
NU-106002,2,447,297
NU-106002,3,407,260
NU-106002,4,474,341
NU-106002,5,355,245
NU-106002,6,381,253
NU-106002,7,454,300
NU-106002,8,507,264
NU-106002,9,165,139
NU-106002,10,504,260
NU-106002,11,501,288
NU-106002,12,302,177
NU-106002,13,315,196
NU-106002,14,277,225
NU-106002,15,307,199
NU-106002,16,353,197
NU-100955,1,571,297
NU-100955,2,551,327
NU-100955,3,509,307
NU-100955,4,423,266
NU-100955,5,277,188
NU-100955,6,570,321
NU-100955,7,420,298
NU-100955,8,266,216
NU-100955,9,257,158
NU-100955,10,664,331
NU-100955,11,511,256
NU-100955,12,362,241
NU-100955,13,425,347
NU-100955,14,473,363
NU-100955,15,300,212
NU-100955,16,453,277
NU-103530,1,397,274
NU-103530,2,316,182
NU-103530,3,515,290
NU-103530,4,296,207
NU-103530,5,354,220
NU-103530,6,308,272
NU-103530,7,458,247
NU-103530,8,491,273
NU-103530,9,179,96
NU-103530,10,320,260
NU-103530,11,336,186
NU-103530,12,331,185
NU-103530,13,307,205
NU-103530,14,400,246
NU-103530,15,277,237
NU-103530,16,332,214
NU-100287,1,153,102
NU-100287,2,231,135
NU-100287,3,179,104
NU-100287,4,90,66
NU-100287,5,123,102
NU-100287,6,290,167
NU-100287,7,120,72
NU-100287,8,209,153
NU-100287,9,66,57
NU-100287,10,182,106
NU-100287,11,268,203
NU-100287,12,224,128
NU-100287,13,235,160
NU-100287,14,197,142
NU-100287,15,158,99
NU-100287,16,284,174
NU-106998,1,471,341
NU-106998,2,418,303
NU-106998,3,396,305
NU-106998,4,567,339
NU-106998,5,481,331
NU-106998,6,608,390
NU-106998,7,443,329
NU-106998,8,520,275
NU-106998,9,156,119
NU-106998,10,516,326
NU-106998,11,317,223
NU-106998,12,506,294
NU-106998,13,455,323
NU-106998,14,491,360
NU-106998,15,456,353
NU-106998,16,396,306
NU-108312,1,553,330
NU-108312,2,553,335
NU-108312,3,597,292
NU-108312,4,288,333
NU-108312,5,540,269
NU-108312,6,409,298
NU-108312,7,357,225
NU-108312,8,343,277
NU-108312,9,224,147
NU-108312,10,728,353
NU-108312,11,407,272
NU-108312,12,346,325
NU-108312,13,445,298
NU-108312,14,394,294
NU-108312,15,781,389
NU-108312,16,616,307
NU-102947,1,301,193
NU-102947,2,423,238
NU-102947,3,309,218
NU-102947,4,331,203
NU-102947,5,342,181
NU-102947,6,417,202
NU-102947,7,352,220
NU-102947,8,271,160
NU-102947,9,192,105
NU-102947,10,270,198
NU-102947,11,226,182
NU-102947,12,361,239
NU-102947,13,233,182
NU-102947,14,213,180
NU-102947,15,303,231
NU-102947,16,309,218
NU-107251,1,222,214
NU-107251,2,265,213
NU-107251,3,416,215
NU-107251,4,396,203
NU-107251,5,314,203
NU-107251,6,343,212
NU-107251,7,327,169
NU-107251,8,421,250
NU-107251,9,208,134
NU-107251,10,300,236
NU-107251,11,412,290
NU-107251,12,358,218
NU-107251,13,398,244
NU-107251,14,518,218
NU-107251,15,391,242
NU-107251,16,384,232
NU-101148,1,522,233
NU-101148,2,224,165
NU-101148,3,153,107
NU-101148,4,169,132
NU-101148,5,325,179
NU-101148,6,485,286
NU-101148,7,241,134
NU-101148,8,206,119
NU-101148,9,176,105
NU-101148,10,214,176
NU-101148,11,131,91
NU-101148,12,357,205
NU-101148,13,388,214
NU-101148,14,329,210
NU-101148,15,479,206
NU-101148,16,242,149
NU-102011,1,389,229
NU-102011,2,332,222
NU-102011,3,525,277
NU-102011,4,544,319
NU-102011,5,614,313
NU-102011,6,458,270
NU-102011,7,324,259
NU-102011,8,427,273
NU-102011,9,181,133
NU-102011,10,598,306
NU-102011,11,369,271
NU-102011,12,493,304
NU-102011,13,429,302
NU-102011,14,481,329
NU-102011,15,249,172
NU-102011,16,448,281
NU-102259,1,348,246
NU-102259,2,493,286
NU-102259,3,348,216
NU-102259,4,483,277
NU-102259,5,371,224
NU-102259,6,281,177
NU-102259,7,331,185
NU-102259,8,363,174
NU-102259,9,100,81
NU-102259,10,459,281
NU-102259,11,398,238
NU-102259,12,234,206
NU-102259,13,275,186
NU-102259,14,375,239
NU-102259,15,497,219
NU-102259,16,223,163
NU-103818,1,296,241
NU-103818,2,285,225
NU-103818,3,308,240
NU-103818,4,296,250
NU-103818,5,384,232
NU-103818,6,334,265
NU-103818,7,337,208
NU-103818,8,404,232
NU-103818,9,142,90
NU-103818,10,361,213
NU-103818,11,280,210
NU-103818,12,382,243
NU-103818,13,474,276
NU-103818,14,491,276
NU-103818,15,279,260
NU-103818,16,404,228
NU-106951,1,206,130
NU-106951,2,336,176
NU-106951,3,218,154
NU-106951,4,101,85
NU-106951,5,316,158
NU-106951,6,268,208
NU-106951,7,217,184
NU-106951,8,293,174
NU-106951,9,131,83
NU-106951,10,142,73
NU-106951,11,286,171
NU-106951,12,418,232
NU-106951,13,67,57
NU-106951,14,389,167
NU-106951,15,219,169
NU-106951,16,419,245
NU-106568,1,371,339
NU-106568,2,812,376
NU-106568,3,578,363
NU-106568,4,584,293
NU-106568,5,859,354
NU-106568,6,514,274
NU-106568,7,333,348
NU-106568,8,460,306
NU-106568,9,226,130
NU-106568,10,427,364
NU-106568,11,327,290
NU-106568,12,610,316
NU-106568,13,586,322
NU-106568,14,431,327
NU-106568,15,658,428
NU-106568,16,484,407
NU-103237,1,315,189
NU-103237,2,264,140
NU-103237,3,143,92
NU-103237,4,190,174
NU-103237,5,281,160
NU-103237,6,227,149
NU-103237,7,346,226
NU-103237,8,243,179
NU-103237,9,80,45
NU-103237,10,155,154
NU-103237,11,120,95
NU-103237,12,443,198
NU-103237,13,296,178
NU-103237,14,220,164
NU-103237,15,302,188
NU-103237,16,374,189
NU-107437,1,682,284
NU-107437,2,412,207
NU-107437,3,328,210
NU-107437,4,296,186
NU-107437,5,468,326
NU-107437,6,408,232
NU-107437,7,477,237
NU-107437,8,522,266
NU-107437,9,157,102
NU-107437,10,195,122
NU-107437,11,248,237
NU-107437,12,350,224
NU-107437,13,300,231
NU-107437,14,354,286
NU-107437,15,531,301
NU-107437,16,447,291
NU-109053,1,258,156
NU-109053,2,300,222
NU-109053,3,130,86
NU-109053,4,230,170
NU-109053,5,319,175
NU-109053,6,248,215
NU-109053,7,257,142
NU-109053,8,408,170
NU-109053,9,90,64
NU-109053,10,325,191
NU-109053,11,331,230
NU-109053,12,237,150
NU-109053,13,327,187
NU-109053,14,296,156
NU-109053,15,211,193
NU-109053,16,201,161
NU-109594,1,497,288
NU-109594,2,527,341
NU-109594,3,405,311
NU-109594,4,419,277
NU-109594,5,360,239
NU-109594,6,440,266
NU-109594,7,624,327
NU-109594,8,595,308
NU-109594,9,255,133
NU-109594,10,471,259
NU-109594,11,448,323
NU-109594,12,383,326
NU-109594,13,537,308
NU-109594,14,384,283
NU-109594,15,496,286
NU-109594,16,220,243
NU-100198,1,326,241
NU-100198,2,441,309
NU-100198,3,332,280
NU-100198,4,804,388
NU-100198,5,353,312
NU-100198,6,265,214
NU-100198,7,422,274
NU-100198,8,383,343
NU-100198,9,160,126
NU-100198,10,710,369
NU-100198,11,479,300
NU-100198,12,517,320
NU-100198,13,254,297
NU-100198,14,426,332
NU-100198,15,443,347
NU-100198,16,379,290
NU-108564,1,525,284
NU-108564,2,379,272
NU-108564,3,383,247
NU-108564,4,469,265
NU-108564,5,472,234
NU-108564,6,435,284
NU-108564,7,385,295
NU-108564,8,398,255
NU-108564,9,205,131
NU-108564,10,377,317
NU-108564,11,364,273
NU-108564,12,561,254
NU-108564,13,536,281
NU-108564,14,315,219
NU-108564,15,836,305
NU-108564,16,617,339
NU-106339,1,377,191
NU-106339,2,273,194
NU-106339,3,202,124
NU-106339,4,278,202
NU-106339,5,317,199
NU-106339,6,382,235
NU-106339,7,277,214
NU-106339,8,171,192
NU-106339,9,161,80
NU-106339,10,259,195
NU-106339,11,394,272
NU-106339,12,433,218
NU-106339,13,378,244
NU-106339,14,371,191
NU-106339,15,346,229
NU-106339,16,264,163
NU-103953,1,429,273
NU-103953,2,215,160
NU-103953,3,323,226
NU-103953,4,317,268
NU-103953,5,260,234
NU-103953,6,303,194
NU-103953,7,323,210
NU-103953,8,570,288
NU-103953,9,213,129
NU-103953,10,401,220
NU-103953,11,352,224
NU-103953,12,507,271
NU-103953,13,359,282
NU-103953,14,434,302
NU-103953,15,267,226
NU-103953,16,549,311
NU-109921,1,235,176
NU-109921,2,208,148
NU-109921,3,246,168
NU-109921,4,195,188
NU-109921,5,235,138
NU-109921,6,253,227
NU-109921,7,381,220
NU-109921,8,389,188
NU-109921,9,105,62
NU-109921,10,253,155
NU-109921,11,223,136
NU-109921,12,158,138
NU-109921,13,243,202
NU-109921,14,351,203
NU-109921,15,402,285
NU-109921,16,301,182
NU-109411,1,309,174
NU-109411,2,189,146
NU-109411,3,171,117
NU-109411,4,182,113
NU-109411,5,179,128
NU-109411,6,296,180
NU-109411,7,215,164
NU-109411,8,206,150
NU-109411,9,45,29
NU-109411,10,230,121
NU-109411,11,256,146
NU-109411,12,250,174
NU-109411,13,119,113
NU-109411,14,123,67
NU-109411,15,297,131
NU-109411,16,292,172
NU-108470,1,453,323
NU-108470,2,571,347
NU-108470,3,478,326
NU-108470,4,366,278
NU-108470,5,540,322
NU-108470,6,766,354
NU-108470,7,570,386
NU-108470,8,573,330
NU-108470,9,252,151
NU-108470,10,473,306
NU-108470,11,531,342
NU-108470,12,561,373
NU-108470,13,498,284
NU-108470,14,573,354
NU-108470,15,719,377
NU-108470,16,809,321
NU-108151,1,155,113
NU-108151,2,433,183
NU-108151,3,187,107
NU-108151,4,234,134
NU-108151,5,203,139
NU-108151,6,219,122
NU-108151,7,185,139
NU-108151,8,344,198
NU-108151,9,39,22
NU-108151,10,257,187
NU-108151,11,159,90
NU-108151,12,221,123
NU-108151,13,214,104
NU-108151,14,302,192
NU-108151,15,204,126
NU-108151,16,208,139
NU-101384,1,284,168
NU-101384,2,188,119
NU-101384,3,216,139
NU-101384,4,153,112
NU-101384,5,228,171
NU-101384,6,362,203
NU-101384,7,148,90
NU-101384,8,205,109
